trade_date,open,high,low,close,volume
2025-12-29,25890.0,26114.0,25615.0,25635.0,49843
2025-12-30,25666.0,25971.0,25567.0,25929.0,58158
2025-12-31,25933.0,25964.0,25581.0,25642.0,37556
2026-01-02,25708.0,26436.0,25705.0,26431.0,64834
2026-01-05,26438.0,26587.0,26292.0,26372.0,73398
2026-01-06,26372.0,26922.0,26247.0,26712.0,79567
2026-01-07,26708.0,26839.0,26360.0,26481.0,73790
2026-01-08,26474.0,26474.0,25997.0,26136.0,77674
2026-01-09,26140.0,26358.0,26083.0,26242.0,72806
2026-01-12,26234.0,26631.0,26204.0,26594.0,80678
2026-01-13,26601.0,27182.0,26569.0,26862.0,98546
2026-01-14,26856.0,27138.0,26762.0,26974.0,106745
2026-01-15,26984.0,27253.0,26812.0,26929.0,91572
2026-01-16,26944.0,27263.0,26761.0,26827.0,85080
2026-01-19,26831.0,26878.0,26518.0,26596.0,74296
2026-01-20,26587.0,26688.0,26379.0,26462.0,77599
2026-01-21,26456.0,26719.0,26302.0,26571.0,82538
2026-01-22,26574.0,26795.0,26486.0,26650.0,72082
2026-01-23,26657.0,26950.0,26657.0,26717.0,77285
2026-01-26,26729.0,26929.0,26624.0,26749.0,78201
2026-01-27,26752.0,27193.0,26675.0,27066.0,81816
2026-01-28,27057.0,27832.0,27057.0,27808.0,88359
2026-01-29,27880.0,28139.0,27578.0,28054.0,95191
2026-01-30,28038.0,28173.0,27416.0,27489.0,114827
2026-02-02,27476.0,27613.0,26544.0,26784.0,133048
2026-02-03,26795.0,27157.0,26460.0,26817.0,120214
2026-02-04,26817.0,27034.0,26577.0,26852.0,101479
2026-02-05,26869.0,26940.0,26412.0,26877.0,124195
2026-02-06,26875.0,26909.0,26288.0,26559.0,109705
2026-02-09,26597.0,27147.0,26596.0,27054.0,93672
2026-02-10,27074.0,27425.0,26921.0,27172.0,79257
2026-02-11,27194.0,27359.0,27137.0,27223.0,64418
2026-02-12,27220.0,27252.0,26942.0,26990.0,79944
2026-02-13,26999.0,27120.0,26450.0,26531.0,91302
2026-02-16,26519.0,26813.0,26246.0,26798.0,68187
2026-02-20,26737.0,26888.0,26348.0,26408.0,68367
2026-02-23,26412.0,27174.0,26370.0,27064.0,97021
2026-02-24,27074.0,27143.0,26459.0,26576.0,82260
2026-02-25,26576.0,26844.0,26524.0,26767.0,73188
2026-02-26,26749.0,27066.0,26319.0,26359.0,75980
2026-02-27,26360.0,26672.0,26215.0,26605.0,93473
2026-03-02,26599.0,26663.0,25833.0,25900.0,118925
2026-03-03,25928.0,26171.0,25649.0,25652.0,123921
2026-03-04,25651.0,25651.0,24887.0,25135.0,185617
2026-03-05,25177.0,25675.0,25163.0,25187.0,145487
2026-03-06,25192.0,25747.0,24998.0,25594.0,124168
2026-03-09,25586.0,25586.0,24701.0,25266.0,167217
